"","Parkinglot_ID","Location_code","Address","Parkinglot_num","Parkinglot_num_matiz","log","lat","fee","Parkinglot_Total"
"5833",5013686,10300,"서울특별시 광진구 구의동 650-11 주함해븐힐",16,0,127.081519,37.542187,"무료",16
"5834",5527401,10300,"서울특별시 광진구 자양동 650-2",0,0,127.08152,37.543127,"무료",0
"5835",5527609,10300,"서울특별시 광진구 자양동 650-12",5,0,127.081529,37.542081,"무료",5
"5836",5019617,10300,"서울특별시 광진구 구의동 253-38",4,0,127.084768,37.546703,"무료",4
"5837",5024260,10300,"서울특별시 광진구 구의동 80-46 항석빌딩",8,0,127.085446,37.545516,"무료",8
"5838",5024259,10300,"서울특별시 광진구 구의동 80-34",0,0,127.085772,37.545785,"무료",0
"5839",5022714,10300,"서울특별시 광진구 구의동 620-6 광남캐스빌아파트",12,0,127.085702,37.545991,"무료",12
"5840",5022715,10300,"서울특별시 광진구 구의동 620-13 장애인회관",1,0,127.085978,37.546044,"무료",1
"5841",5022716,10300,"서울특별시 광진구 구의동 620-4",0,0,127.086045,37.546279,"무료",0
"5843",5023103,10300,"서울특별시 광진구 구의동 620-3 신화CMC",0,0,127.086124,37.546367,"무료",0
"5844",5020775,10300,"서울특별시 광진구 구의동 613-2",0,0,127.086138,37.549183,"무료",0
"5846",5024258,10300,"서울특별시 광진구 구의동 76-12",0,0,127.088989,37.551032,"무료",0
"5847",5024257,10300,"서울특별시 광진구 구의동 76-13 리치빌 벽담",13,0,127.088875,37.550921,"무료",13
"5848",5024256,10300,"서울특별시 광진구 구의동 76-14 구의동 Phil Heim",14,0,127.088741,37.550782,"무료",14
"5849",5024255,10300,"서울특별시 광진구 구의동 76-15 화인하우스",14,0,127.088396,37.550445,"무료",14
"5850",5022713,10300,"서울특별시 광진구 구의동 80-37",19,0,127.085722,37.545709,"무료",19
"5851",5013716,10300,"서울특별시 광진구 구의동 556-3",0,0,127.093757,37.555313,"무료",0
"5852",5014044,10300,"서울특별시 광진구 구의동 556-2 파랑새빌라",4,0,127.093894,37.555383,"무료",4
"5853",5013699,10300,"서울특별시 광진구 구의동 556-1",4,0,127.09403,37.555449,"무료",4
"5854",5013701,10300,"서울특별시 광진구 구의동 555-4",3,0,127.094144,37.555505,"무료",3
"5855",5013702,10300,"서울특별시 광진구 구의동 555-3",3,0,127.094253,37.555567,"무료",3
"5856",5013706,10300,"서울특별시 광진구 구의동 555-2",2,0,127.094387,37.555628,"무료",2
"5857",5013709,10300,"서울특별시 광진구 구의동 556-6",5,0,127.09344,37.555087,"무료",5
"5858",5013703,10300,"서울특별시 광진구 구의동 549-5 다성그린빌",10,0,127.094732,37.555886,"무료",10
"5859",5065777,10300,"서울특별시 광진구 구의동 549-4 성진하우스",6,0,127.094851,37.55601,"무료",6
"5860",4857208,10300,"서울특별시 광진구 구의동 549-3",0,0,127.095003,37.556129,"무료",0
"5861",5013714,10300,"서울특별시 광진구 구의동 556-5",4,0,127.093565,37.555172,"무료",4
"5862",5013715,10300,"서울특별시 광진구 구의동 556-4",0,0,127.093655,37.555257,"무료",0
"5863",5024611,10300,"서울특별시 광진구 구의동 18 영화유치원",4,0,127.097702,37.5540396,"무료",4
"5864",5017717,10300,"서울특별시 광진구 구의동 9 영화사",86,0,127.098376,37.554299,"무료",86
"5865",5017716,10300,"서울특별시 광진구 구의동 4-5 서울동의초등학교",50,0,127.098798,37.55342,"무료",50
"5866",5113293,10300,"서울특별시 광진구 구의동 27-24",0,0,127.093285,37.554738,"무료",0
"5867",5015486,10300,"서울특별시 광진구 구의동 558-11 본클라쎄",6,0,127.093692,37.554846,"무료",6
"5868",5129439,10300,"서울특별시 광진구 구의동 27-25",0,0,127.093427,37.55461,"무료",0
"5869",5023919,10300,"서울특별시 광진구 구의동 27-1",5,0,127.093596,37.554535,"무료",5
"5870",5111058,10300,"서울특별시 광진구 구의동 27-22",5,0,127.093282,37.554543,"무료",5
"5871",5023510,10300,"서울특별시 광진구 구의동 27-29",6,0,127.093414,37.554404,"무료",6
"5872",5023918,10300,"서울특별시 광진구 구의동 27-27",2,0,127.09367,37.554397,"무료",2
"5873",5069621,10300,"서울특별시 광진구 구의동 27-26",0,0,127.093779,37.554461,"무료",0
"5874",5023265,10300,"서울특별시 광진구 구의동 27-9",0,0,127.093933,37.554453,"무료",0
"5875",5024610,10300,"서울특별시 광진구 구의동 16-6",0,0,127.094715,37.554711,"무료",0
"5876",5127868,10300,"서울특별시 광진구 구의동 560-12",4,0,127.095028,37.554841,"무료",4
"5877",5128930,10300,"서울특별시 광진구 구의동 560-13 서룡빌라",4,0,127.095161,37.554887,"무료",4
"5878",5015148,10300,"서울특별시 광진구 구의동 20-7 평강빌라",4,0,127.095571,37.554651,"무료",4
"5879",5065574,10300,"서울특별시 광진구 구의동 16-26 삼성로얄아파트",2,0,127.095669,37.554881,"무료",2
"5880",5018062,10300,"서울특별시 광진구 구의동 16-2",15,0,127.096,37.554954,"무료",15
"5881",5021428,10300,"서울특별시 광진구 구의동 552-8",22,2,127.095919,37.555534,"무료",24
"5882",5018063,10300,"서울특별시 광진구 구의동 552-18",28,3,127.095556,37.555263,"무료",31
"5883",5018060,10300,"서울특별시 광진구 구의동 16-10",0,0,127.096163,37.554869,"무료",0
"5884",5015149,10300,"서울특별시 광진구 구의동 20-12",6,0,127.09591,37.554647,"무료",6
"5885",5128928,10300,"서울특별시 광진구 구의동 20-13",6,0,127.096075,37.55462,"무료",6
"5886",5018059,10300,"서울특별시 광진구 구의동 16-29",0,0,127.096617,37.554913,"무료",0
"5887",5018058,10300,"서울특별시 광진구 구의동 16-30",0,0,127.096786,37.554922,"무료",0
"5888",5017720,10300,"서울특별시 광진구 구의동 17-1",0,0,127.096911,37.55481,"무료",0
"5889",5067002,10300,"서울특별시 광진구 구의동 20-17",0,0,127.096528,37.554527,"무료",0
"5890",5017719,10300,"서울특별시 광진구 구의동 17-2",7,0,127.096926,37.554592,"무료",7
"5891",5016271,10300,"서울특별시 광진구 구의동 19-3",7,0,127.096651,37.554339,"무료",7
"5892",5121124,10300,"서울특별시 광진구 구의동 20-15",4,0,127.096244,37.554574,"무료",4
"5893",5069257,10300,"서울특별시 광진구 구의동 19-2",8,0,127.096426,37.554308,"무료",8
"5894",5016741,10300,"서울특별시 광진구 구의동 20-16",2,0,127.096379,37.55455,"무료",2
"5895",5017718,10300,"서울특별시 광진구 구의동 17-3 진보아트",19,0,127.09727,37.554653,"무료",19
"5896",4960139,10300,"서울특별시 광진구 구의동 558-5 삼성그린빌라",6,0,127.093952,37.555161,"무료",6
"5897",5023872,10300,"서울특별시 광진구 구의동 558-1 이화빌리지",4,0,127.094195,37.555307,"무료",4
"5898",5122863,10300,"서울특별시 광진구 구의동 554-5 상평그린빌",11,0,127.094435,37.555454,"무료",11
"5899",5015487,10300,"서울특별시 광진구 구의동 554-4 효신아트빌",4,0,127.094605,37.555556,"무료",4
"5900",5023529,10300,"서울특별시 광진구 구의동 551-5 진연빌",7,0,127.094997,37.555826,"무료",7
"5901",5018065,10300,"서울특별시 광진구 구의동 549-1 홍우그린빌라",2,0,127.095359,37.556132,"무료",2
"5902",5129441,10300,"서울특별시 광진구 구의동 558-9",0,0,127.093727,37.555035,"무료",0
"5903",5015484,10300,"서울특별시 광진구 구의동 559-5",4,0,127.094164,37.554913,"무료",4
"5904",5015483,10300,"서울특별시 광진구 구의동 559-4",8,0,127.094303,37.554981,"무료",8
"5905",5065889,10300,"서울특별시 광진구 구의동 559-1",3,0,127.09443,37.555072,"무료",3
"5906",5015482,10300,"서울특별시 광진구 구의동 553-6 삼환그린빌",7,0,127.094652,37.555186,"무료",7
"5907",5015156,10300,"서울특별시 광진구 구의동 554-6 삼성아트빌",5,0,127.094522,37.55536,"무료",5
"5908",5015155,10300,"서울특별시 광진구 구의동 553-9",4,0,127.094745,37.555252,"무료",4
"5909",5015154,10300,"서울특별시 광진구 구의동 553-5 삼성베스트빌",8,0,127.094884,37.555336,"무료",8
"5910",5067466,10300,"서울특별시 광진구 구의동 554-2",6,0,127.094844,37.555544,"무료",6
"5911",5014995,10300,"서울특별시 광진구 구의동 551-4 금화센스빌",6,0,127.095071,37.555725,"무료",6
"5912",5023873,10300,"서울특별시 광진구 구의동 552-4 굿모닝하우스",16,0,127.095283,37.555576,"무료",16
"5913",5066974,10300,"서울특별시 광진구 구의동 551-2 한양맨션빌라트",5,0,127.095299,37.555923,"무료",5
"5914",5018064,10300,"서울특별시 광진구 구의동 552-2",11,0,127.095661,37.555703,"무료",11
"5915",5024608,10300,"서울특별시 광진구 구의동 552-3",0,0,127.095488,37.555554,"무료",0
"5916",5019146,10300,"서울특별시 광진구 구의동 559-8 힐그린빌",9,1,127.094003,37.554701,"무료",10
"5917",5015485,10300,"서울특별시 광진구 구의동 559-9",0,0,127.094012,37.55483,"무료",0
"5918",5023915,10300,"서울특별시 광진구 구의동 16-7",0,0,127.094553,37.554808,"무료",0
"5919",4960140,10300,"서울특별시 광진구 구의동 559-2 누리안",2,0,127.094518,37.554972,"무료",2
"5920",5023877,10300,"서울특별시 광진구 구의동 560-1 삼성하이빌B",8,0,127.094706,37.55486,"무료",8
"5921",5023878,10300,"서울특별시 광진구 구의동 553-7 현진빌라",6,0,127.094693,37.5551,"무료",6
"5922",5066987,10300,"서울특별시 광진구 구의동 560-9 삼성하이빌",6,0,127.094835,37.55496,"무료",6
"5923",5066975,10300,"서울특별시 광진구 구의동 560-10",3,0,127.094976,37.555016,"무료",3
"5924",5023264,10300,"서울특별시 광진구 구의동 553-3",4,0,127.094969,37.55524,"무료",4
"5925",5023875,10300,"서울특별시 광진구 구의동 553-2",3,0,127.095104,37.555312,"무료",3
"5926",5023876,10300,"서울특별시 광진구 구의동 552-6 대성빌라트",8,0,127.095387,37.555425,"무료",8
"5927",5023917,10300,"서울특별시 광진구 구의동 559-7",8,0,127.094157,37.554782,"무료",8
"5928",5128691,10300,"서울특별시 광진구 구의동 559-6",0,0,127.094276,37.55485,"무료",0
"5929",5023916,10300,"서울특별시 광진구 구의동 16-16",0,0,127.094425,37.55476,"무료",0
"5930",5069620,10300,"서울특별시 광진구 구의동 559-3",0,0,127.09439,37.554918,"무료",0
"5931",5016273,10300,"서울특별시 광진구 구의동 21-1",0,0,127.096004,37.554303,"무료",0
"5932",5019544,10300,"서울특별시 광진구 구의동 21-4 CA헤쎄드빌",9,0,127.095686,37.553996,"무료",9
"5933",5019537,10300,"서울특별시 광진구 구의동 22-17",4,0,127.095473,37.554051,"무료",4
"5934",5019536,10300,"서울특별시 광진구 구의동 21-5 SK빌리지",6,0,127.095644,37.553886,"무료",6
"5935",5024284,10300,"서울특별시 광진구 구의동 22-16",7,0,127.095369,37.55393,"무료",7
"5936",5019535,10300,"서울특별시 광진구 구의동 21-6",4,0,127.095604,37.553779,"무료",4
"5937",5067138,10300,"서울특별시 광진구 구의동 22-26",5,0,127.095322,37.553749,"무료",5
"5938",5069811,10300,"서울특별시 광진구 구의동 22-27",1,0,127.095426,37.553609,"무료",1
"5939",5014665,10300,"서울특별시 광진구 구의동 23-2",8,0,127.095622,37.553474,"무료",8
"5940",5016738,10300,"서울특별시 광진구 구의동 21-26",0,0,127.095737,37.553657,"무료",0
"5941",5014670,10300,"서울특별시 광진구 구의동 21-22 베데스다빌",8,0,127.096147,37.553412,"무료",8
"5942",5065570,10300,"서울특별시 광진구 구의동 23-43",3,0,127.095923,37.553225,"무료",3
"5943",5014667,10300,"서울특별시 광진구 구의동 23-36 성림에버빌",7,0,127.095727,37.553387,"무료",7
"5944",5014669,10300,"서울특별시 광진구 구의동 21-41",4,0,127.095974,37.553416,"무료",4
"5945",5014668,10300,"서울특별시 광진구 구의동 23-22",0,0,127.095826,37.553317,"무료",0
"5946",5123438,10300,"서울특별시 광진구 구의동 23-19",0,0,127.095485,37.553374,"무료",0
"5947",5023266,10300,"서울특별시 광진구 구의동 22-20 둥지하이츠",6,0,127.095775,37.554346,"무료",6
"5948",5127113,10300,"서울특별시 광진구 구의동 22-19 둥지하이츠",6,0,127.095667,37.554226,"무료",6
"5949",5019550,10300,"서울특별시 광진구 구의동 21-3",0,0,127.095799,37.554099,"무료",0
"5950",5019546,10300,"서울특별시 광진구 구의동 22-18",6,0,127.095536,37.554148,"무료",6
"5951",5014035,10300,"서울특별시 광진구 구의동 22-1",7,0,127.095288,37.554357,"무료",7
"5952",5024282,10300,"서울특별시 광진구 구의동 22-4",2,0,127.095089,37.554144,"무료",2
"5953",5014037,10300,"서울특별시 광진구 구의동 22-15",5,0,127.095276,37.554055,"무료",5
"5954",5024283,10300,"서울특별시 광진구 구의동 22-9",12,0,127.095032,37.553955,"무료",12
"5955",5024298,10300,"서울특별시 광진구 구의동 22-22",4,0,127.095203,37.553859,"무료",4
"5956",5024308,10300,"서울특별시 광진구 구의동 22-23",8,0,127.0951,37.553804,"무료",8
"5957",5014036,10300,"서울특별시 광진구 구의동 22-13",10,0,127.095474,37.554271,"무료",10
"5958",5069154,10300,"서울특별시 광진구 구의동 22-35",3,0,127.09523,37.554249,"무료",3
"5959",5024612,10300,"서울특별시 광진구 구의동 20-6",0,0,127.095597,37.554518,"무료",0
"5960",5014034,10300,"서울특별시 광진구 구의동 22-12 대산빌라",5,0,127.095588,37.55433,"무료",5
"5961",5016272,10300,"서울특별시 광진구 구의동 20-14 청록빌라",6,0,127.096072,37.554512,"무료",6
"5962",5016274,10300,"서울특별시 광진구 구의동 19-1 동궁빌라",4,0,127.096293,37.554353,"무료",4
"5963",5022862,10300,"서울특별시 광진구 구의동 21-19",0,0,127.096095,37.554253,"무료",0
"5964",5019153,10300,"서울특별시 광진구 구의동 21-17",2,0,127.095907,37.554038,"무료",2
"5965",4865119,10300,"서울특별시 광진구 구의동 21-16",0,0,127.095807,37.553924,"무료",0
"5966",5019154,10300,"서울특별시 광진구 구의동 21-25",0,0,127.095848,37.55375,"무료",0
"5967",5019152,10300,"서울특별시 광진구 구의동 21-42",4,0,127.096142,37.554035,"무료",4
"5968",5069258,10300,"서울특별시 광진구 구의동 21-21",5,0,127.096218,37.554161,"무료",5
"5969",5016275,10300,"서울특별시 광진구 구의동 19-7 하이빌",7,0,127.09657,37.554239,"무료",7
"5970",5016276,10300,"서울특별시 광진구 구의동 21-32",6,0,127.096379,37.554097,"무료",6
"5971",5015091,10300,"서울특별시 광진구 구의동 21-8 삼성그린빌라",7,0,127.096514,37.553951,"무료",7
"5972",5019150,10300,"서울특별시 광진구 구의동 21-30",9,0,127.096117,37.553917,"무료",9
"5973",5019149,10300,"서울특별시 광진구 구의동 21-29",9,0,127.096056,37.553747,"무료",9
"5974",5019148,10300,"서울특별시 광진구 구의동 21-13",7,0,127.096171,37.553607,"무료",7
"5975",5019147,10300,"서울특별시 광진구 구의동 21-28",6,0,127.095973,37.553687,"무료",6
"5976",5014672,10300,"서울특별시 광진구 구의동 21-11",4,0,127.096069,37.553524,"무료",4
"5977",5014671,10300,"서울특별시 광진구 구의동 21-27",6,0,127.09585,37.553593,"무료",6
"5978",5019151,10300,"서울특별시 광진구 구의동 21-31",4,0,127.096262,37.55401,"무료",4
"5979",5067467,10300,"서울특별시 광진구 구의동 21-9",6,0,127.096432,37.553823,"무료",6
"5980",5111465,10300,"서울특별시 광진구 구의동 143-11",7,0,127.094963,37.554389,"무료",7
"5981",5065800,10300,"서울특별시 광진구 구의동 21-34 이화그린빌리지",5,0,127.096677,37.553835,"무료",5
"5982",5015515,10300,"서울특별시 광진구 구의동 21-15",4,0,127.096453,37.553636,"무료",4
"5983",5015113,10300,"서울특별시 광진구 구의동 21-14",4,0,127.096344,37.55351,"무료",4
"5984",5015516,10300,"서울특별시 광진구 구의동 21-33",5,0,127.096557,37.553726,"무료",5
"5985",5122864,10300,"서울특별시 광진구 구의동 662 구의동 아차산 한라아파트",73,0,127.097269,37.554064,"무료",73
"5986",5015093,10300,"서울특별시 광진구 구의동 21-36",9,0,127.096839,37.55373,"무료",9
"5987",5126830,10300,"서울특별시 광진구 구의동 23-30 삼성타워빌라",4,0,127.097045,37.553616,"무료",4
"5988",5015497,10300,"서울특별시 광진구 구의동 23-29 청기와빌라",6,0,127.097191,37.553476,"무료",6
"5989",5015147,10300,"서울특별시 광진구 구의동 20-3",11,0,127.095395,37.554592,"무료",11
"5990",5015099,10300,"서울특별시 광진구 구의동 23-33",6,0,127.096755,37.55331,"무료",6
"5991",5015518,10300,"서울특별시 광진구 구의동 23-34 파랑새빌라",8,0,127.096657,37.553248,"무료",8
"5992",5015519,10300,"서울특별시 광진구 구의동 23-35",7,0,127.096592,37.55314,"무료",7
"5993",5015520,10300,"서울특별시 광진구 구의동 23-14 청담아트빌",6,0,127.096404,37.5531,"무료",6
"5994",5015521,10300,"서울특별시 광진구 구의동 23-13 삼성홈타운",7,0,127.096292,37.553051,"무료",7
"5995",5065963,10300,"서울특별시 광진구 구의동 23-12 대원빌라트",8,0,127.096143,37.553012,"무료",8
"5996",5015523,10300,"서울특별시 광진구 구의동 23-11",0,0,127.095998,37.552991,"무료",0
"5997",5015524,10300,"서울특별시 광진구 구의동 23-10 에메랄드빌라",0,0,127.095881,37.552942,"무료",0
"5998",5015525,10300,"서울특별시 광진구 구의동 23-9 구의동현대빌라트",6,0,127.095711,37.55292,"무료",6
"5999",5065964,10300,"서울특별시 광진구 구의동 23-7 은성빌라",2,0,127.095598,37.552897,"무료",2
"6000",5015129,10300,"서울특별시 광진구 구의동 23-21",7,0,127.095691,37.55316,"무료",7
"6001",5066196,10300,"서울특별시 광진구 구의동 23-1 욱현빌라",0,0,127.09552,37.553051,"무료",0
"6002",5015096,10300,"서울특별시 광진구 구의동 23-31",9,0,127.096927,37.553521,"무료",9
"6003",5065801,10300,"서울특별시 광진구 구의동 23-32 욱현하이브",7,0,127.096857,37.553415,"무료",7
"6004",5015097,10300,"서울특별시 광진구 구의동 21-37 온새미르",6,0,127.096723,37.553595,"무료",6
"6005",5024412,10300,"서울특별시 광진구 구의동 54-18",5,0,127.090872,37.550963,"무료",5
"6006",5024413,10300,"서울특별시 광진구 구의동 50-13",4,0,127.091839,37.55151,"무료",4
"6007",5021348,10300,"서울특별시 광진구 구의동 50-10 옥석빌",7,0,127.091871,37.551656,"무료",7
"6008",5021349,10300,"서울특별시 광진구 구의동 49-3 예현타운",4,0,127.092302,37.552095,"무료",4
"6009",5023282,10300,"서울특별시 광진구 구의동 31-18",0,0,127.092621,37.552066,"무료",0
"6010",5021350,10300,"서울특별시 광진구 구의동 49-11 대동빌라",0,0,127.092341,37.552249,"무료",0
"6011",5022875,10300,"서울특별시 광진구 구의동 49-10 광현빌라트",5,0,127.092464,37.552341,"무료",5
"6012",5020152,10300,"서울특별시 광진구 구의동 30-28 나경타운",12,0,127.092631,37.552547,"무료",12
"6013",5023281,10300,"서울특별시 광진구 구의동 31-12",0,0,127.092899,37.552372,"무료",0
"6014",5066810,10300,"서울특별시 광진구 구의동 30-34 모던빌",4,0,127.092751,37.552706,"무료",4
"6015",5067278,10300,"서울특별시 광진구 구의동 30-36 태영파크빌",7,0,127.092363,37.552819,"무료",7
"6016",5023280,10300,"서울특별시 광진구 구의동 31-9 동우아파트",12,0,127.09301,37.552481,"무료",12
"6017",5067284,10300,"서울특별시 광진구 구의동 31-7 선경빌라트",5,0,127.093092,37.552634,"무료",5
"6018",4961337,10300,"서울특별시 광진구 구의동 31-5 그랜드빌",5,0,127.093162,37.55278,"무료",5
"6019",5124339,10300,"서울특별시 광진구 구의동 31-36 그랜드빌",3,0,127.093275,37.552738,"무료",3
"6020",5067280,10300,"서울특별시 광진구 구의동 31-24 동인글로리",8,0,127.093332,37.552958,"무료",8
"6021",5023261,10300,"서울특별시 광진구 구의동 31-23 욱현빌딩",8,0,127.093442,37.553126,"무료",8
"6022",5066988,10300,"서울특별시 광진구 구의동 28-36 금낭빌딩",0,0,127.093404,37.553432,"무료",0
"6023",5018320,10300,"서울특별시 광진구 구의동 26-20 프레빌",9,0,127.093627,37.553322,"무료",9
"6024",5067465,10300,"서울특별시 광진구 구의동 28-32 나경주택",5,0,127.093513,37.553602,"무료",5
"6025",5011556,10300,"서울특별시 광진구 구의동 26-19 샘타운",8,0,127.093717,37.553467,"무료",8
"6026",5019143,10300,"서울특별시 광진구 구의동 28-30",0,0,127.093566,37.553651,"무료",0
"6027",5019142,10300,"서울특별시 광진구 구의동 28-28",0,0,127.093586,37.553787,"무료",0
"6028",5023922,10300,"서울특별시 광진구 구의동 27-15 한가온 빌",8,0,127.093886,37.553982,"무료",8
"6029",5011582,10300,"서울특별시 광진구 구의동 26-17 대도맨션",6,0,127.093995,37.553771,"무료",6
"6030",5011843,10300,"서울특별시 광진구 구의동 26-12 파랑새빌라",0,0,127.094164,37.553686,"무료",0
"6031",5011559,10300,"서울특별시 광진구 구의동 26-16",0,0,127.094108,37.553909,"무료",0
"6032",5023921,10300,"서울특별시 광진구 구의동 27-7",12,0,127.093782,37.554202,"무료",12
"6033",5020660,10300,"서울특별시 광진구 구의동 26-15 약수목욕탕",0,0,127.094206,37.554036,"무료",0
"6034",5023920,10300,"서울특별시 광진구 구의동 27-10 리치캐슬아파트",13,0,127.094024,37.554344,"무료",13
"6035",5065982,10300,"서울특별시 광진구 구의동 55-16",3,0,127.091282,37.551239,"무료",3
"6036",5016594,10300,"서울특별시 광진구 구의동 52-10",6,0,127.090861,37.55196,"무료",6
"6037",5011847,10300,"서울특별시 광진구 구의동 52-19 하우스청",7,0,127.090593,37.55225,"무료",7
"6038",5011844,10300,"서울특별시 광진구 구의동 53-13",0,0,127.09027,37.552371,"무료",0
"6039",5011845,10300,"서울특별시 광진구 구의동 52-17",0,0,127.090495,37.552547,"무료",0
"6040",5024411,10300,"서울특별시 광진구 구의동 54-12",3,0,127.091196,37.550924,"무료",3
"6041",5024176,10300,"서울특별시 광진구 구의동 55-18",3,0,127.091167,37.551135,"무료",3
"6042",4961353,10300,"서울특별시 광진구 구의동 50-6",5,0,127.091635,37.551815,"무료",5
"6043",5020031,10300,"서울특별시 광진구 구의동 52-9 영덕주택",7,0,127.091238,37.551841,"무료",7
"6044",5022969,10300,"서울특별시 광진구 구의동 50-26 기홍빌딩",0,0,127.09151,37.551821,"무료",0
"6045",5022146,10300,"서울특별시 광진구 구의동 50-16",0,0,127.091446,37.551949,"무료",0
"6046",4864247,10300,"서울특별시 광진구 구의동 50-29 리치빌",5,0,127.091532,37.552138,"무료",5
"6047",5020032,10300,"서울특별시 광진구 구의동 52-6 청운빌라",0,0,127.091103,37.55204,"무료",0
"6048",5111064,10300,"서울특별시 광진구 구의동 51-7",4,0,127.091378,37.5526,"무료",4
"6049",5069151,10300,"서울특별시 광진구 구의동 50-2 선경쉐르빌",7,0,127.091385,37.552246,"무료",7
"6050",5015919,10300,"서울특별시 광진구 구의동 52-2",6,0,127.091025,37.55226,"무료",6
"6051",5069106,10300,"서울특별시 광진구 구의동 52-3",0,0,127.090935,37.55252,"무료",0
"6052",5112909,10300,"서울특별시 광진구 구의동 55-10",4,0,127.091529,37.551398,"무료",4
"6053",5022866,10300,"서울특별시 광진구 구의동 55-9 해뜨는집",1,0,127.091387,37.551508,"무료",1
"6054",5069657,10300,"서울특별시 광진구 구의동 50-4 예일어린이집",2,0,127.091844,37.552231,"무료",2
"6055",5021345,10300,"서울특별시 광진구 구의동 49-7 준하우스",8,0,127.092064,37.552277,"무료",8
"6056",5116919,10300,"서울특별시 광진구 구의동 50-24",0,0,127.091744,37.552327,"무료",0
"6057",5021680,10300,"서울특별시 광진구 구의동 49-5",6,0,127.092001,37.552414,"무료",6
"6058",5021347,10300,"서울특별시 광진구 구의동 50-5 대성예가",10,0,127.091906,37.551929,"무료",10
"6059",5128704,10300,"서울특별시 광진구 구의동 50-23 정수아트빌",8,0,127.091889,37.552073,"무료",8
"6060",5021346,10300,"서울특별시 광진구 구의동 50-22",0,0,127.091765,37.552024,"무료",0
"6061",5021679,10300,"서울특별시 광진구 구의동 49-15",6,0,127.092088,37.552621,"무료",6
"6062",5069594,10300,"서울특별시 광진구 구의동 49-1",0,0,127.091975,37.552692,"무료",0
"6063",5022976,10300,"서울특별시 광진구 구의동 51-3 해성빌라",4,0,127.092561,37.552419,"무료",4
"6064",5021331,10300,"서울특별시 광진구 구의동 30-37",7,0,127.092204,37.552905,"무료",7
"6065",5021330,10300,"서울특별시 광진구 구의동 29-7",4,0,127.091991,37.553116,"무료",4
"6066",5021332,10300,"서울특별시 광진구 구의동 29-8 현진빌라",7,0,127.091978,37.552983,"무료",7
"6067",5020142,10300,"서울특별시 광진구 구의동 29-9",8,0,127.091853,37.553077,"무료",8
"6068",5020143,10300,"서울특별시 광진구 구의동 51-13",4,0,127.091561,37.552973,"무료",4
"6069",5120762,10300,"서울특별시 광진구 구의동 51-1 광현빌라",0,0,127.091425,37.553062,"무료",0
"6070",5020144,10300,"서울특별시 광진구 구의동 29-18 현진빌라",13,0,127.091686,37.55316,"무료",13
"6071",5022876,10300,"서울특별시 광진구 구의동 49-9 이화파크맨션",3,0,127.092317,37.552417,"무료",3
"6072",5128963,10300,"서울특별시 광진구 구의동 49-2 정수아트빌",8,0,127.092181,37.552541,"무료",8
"6073",5111063,10300,"서울특별시 광진구 구의동 49-8",7,0,127.092243,37.552327,"무료",7
"6074",5021464,10300,"서울특별시 광진구 구의동 31-31",0,0,127.093404,37.552533,"무료",0
"6075",5045378,10300,"서울특별시 광진구 구의동 32-36",0,0,127.093777,37.552451,"무료",0
"6076",5023259,10300,"서울특별시 광진구 구의동 31-10",10,0,127.093447,37.552652,"무료",10
"6077",5067279,10300,"서울특별시 광진구 구의동 31-3",4,0,127.093561,37.55273,"무료",4
"6078",5122304,10300,"서울특별시 광진구 구의동 32-13",4,0,127.093817,37.552698,"무료",4
"6079",5021467,10300,"서울특별시 광진구 구의동 32-1",0,0,127.093957,37.552858,"무료",0
"6080",5011584,10300,"서울특별시 광진구 구의동 26-6",6,0,127.093986,37.553229,"무료",6
"6081",5011588,10300,"서울특별시 광진구 구의동 25-22 대성아트빌",8,0,127.094217,37.553192,"무료",8
"6082",5011589,10300,"서울특별시 광진구 구의동 26-5",4,0,127.094081,37.553355,"무료",4
"6083",5011840,10300,"서울특별시 광진구 구의동 25-16",0,0,127.094286,37.553312,"무료",0
"6084",5011841,10300,"서울특별시 광진구 구의동 26-4 현대파크빌라",3,0,127.09416,37.553464,"무료",3
"6085",4957898,10300,"서울특별시 광진구 구의동 25-17",0,0,127.094372,37.553408,"무료",0
"6086",5011842,10300,"서울특별시 광진구 구의동 26-3 욱현빌라",2,0,127.094267,37.553615,"무료",2
"6087",5016261,10300,"서울특별시 광진구 구의동 25-27 이화주택",6,0,127.094469,37.553501,"무료",6
"6088",5016260,10300,"서울특별시 광진구 구의동 26-2 해오름",2,0,127.094344,37.553735,"무료",2
"6089",5022868,10300,"서울특별시 광진구 구의동 25-26 이화주택",3,0,127.094565,37.55362,"무료",3
"6090",5129447,10300,"서울특별시 광진구 구의동 26-1",0,0,127.094443,37.553865,"무료",0
"6091",5021463,10300,"서울특별시 광진구 구의동 31-26",0,0,127.09324,37.552503,"무료",0
"6092",5021465,10300,"서울특별시 광진구 구의동 32-34",0,0,127.093397,37.552196,"무료",0
"6093",5023283,10300,"서울특별시 광진구 구의동 32-33",0,0,127.09352,37.55226,"무료",0
"6094",5021466,10300,"서울특별시 광진구 구의동 32-9",0,0,127.094168,37.552413,"무료",0
"6095",5020153,10300,"서울특별시 광진구 구의동 32-42",2,0,127.094332,37.552416,"무료",2
"6096",5122003,10300,"서울특별시 광진구 구의동 24-14 삼성하이츠빌라",0,0,127.094742,37.552534,"무료",0
"6097",5014997,10300,"서울특별시 광진구 구의동 24-12 삼성파크빌라",8,0,127.094967,37.552577,"무료",8
